90000,2,2,1,43,2,-1,2,-1,0,-1,390,780,390,780,390,780,780,0,780,0,780,0
240000,2,2,2,26,0,0,0,0,0,0,141315,128940,124226,113133,113966,103360,6349,5834,3870,4000,3825,3520
140000,1,2,2,33,1,2,2,2,1,1,44176,45604,46198,46669,47731,48606,2428,1641,1529,1960,1811,470
30000,2,1,2,22,0,0,0,0,0,0,21152,11115,5042,4609,842,2229,965,979,1054,710,2190,1439
257331,1,1,2,33,0,0,0,0,0,0,251433,251228,243652,244534,237294,239734,9202,9017,8837,8499,9076,9753
160000,2,1,1,32,0,0,0,0,0,0,111907,106109,89231,67134,55773,46485,3805,2993,2293,1838,1687,2735
140000,1,1,2,29,0,0,0,0,0,0,137708,140804,137635,97928,99634,101020,5730,5200,3100,3200,3400,3300
290000,1,1,1,40,0,0,0,0,0,0,97193,98441,95169,93718,89712,82809,6000,4000,4250,5000,3241,3500
250000,2,2,1,37,0,0,0,0,0,0,212954,215928,221963,224949,229577,234221,8000,9510,8160,8364,8493,8625
50000,1,2,1,30,0,0,2,0,0,2,44706,47864,46765,48053,50883,49752,3876,0,2037,3606,1701,2064
30000,2,1,1,26,0,0,0,0,0,0,14804,16285,13820,14478,11706,9825,11579,9142,10745,6604,6033,4339
20000,1,2,2,24,1,1,0,0,0,2,13914,14147,15431,16148,18302,18030,625,1833,1279,2416,291,0
220000,1,2,1,41,0,0,-1,-1,-2,-2,45075,8840,1369,5924,1759,1824,8840,6643,5924,1759,1824,7022
50000,1,2,2,26,0,0,2,0,0,0,13117,16887,16323,16752,17229,18931,4000,0,1000,900,2000,379
240000,2,1,1,34,-1,2,-1,-1,-1,-1,621,310,310,310,310,347,0,310,310,310,347,600
250000,1,1,2,41,-1,-1,-1,0,-1,-1,1338,-24,8324,5872,23020,2367,0,8348,0,23020,2367,3117
250000,2,2,2,31,1,2,0,0,0,0,59878,58348,59530,60668,59786,130890,0,2150,2116,65,72460,5000
30000,1,2,2,47,4,3,2,1,2,1,26431,25732,25027,26404,26036,25781,0,0,2004,340,312,1896
250000,1,1,2,30,0,0,0,0,0,0,73936,106903,174837,81376,61474,27864,40000,85756,35153,4236,6080,88
20000,1,2,1,45,-2,-2,-2,-2,-2,-2,1651,0,390,390,780,0,0,390,390,780,0,0
20000,1,2,1,43,4,3,3,2,2,2,21560,21123,21063,20856,20337,20239,858,572,410,1,1030,425
530000,1,2,1,54,-2,-2,-2,-2,-1,0,-30,-420,390,390,166210,129716,0,1200,390,166210,6000,3000
220000,1,1,1,49,-1,-1,-1,-1,-1,-1,1410,580,1386,-14,6160,1307,580,1386,0,6174,1307,1341
146910,2,1,1,26,1,0,0,0,0,0,21056,23273,32001,41926,45249,48640,3368,9915,11522,4865,4617,4493
180000,2,1,1,44,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
210000,1,2,2,37,0,0,0,0,0,0,18896,19777,20803,21816,22250,22716,1500,1350,1363,797,825,829
450000,1,3,1,58,-1,-1,-1,-1,-1,-1,8940,6239,5535,9856,819,863,6271,5740,9905,823,867,2488
50000,1,5,2,27,0,0,0,0,0,-2,47830,47863,34725,15735,0,0,6143,2354,4147,0,0,0
110000,2,2,1,38,0,0,0,0,0,0,195437,176420,63142,39854,9293,-1288,5000,10000,5048,2000,39958,52000
70000,2,2,1,44,0,0,0,0,0,0,79867,79593,29340,28026,28605,28705,2163,2000,2000,1000,5000,322
100000,1,1,1,44,2,2,1,0,0,0,101561,99962,97723,97250,94175,95678,893,2773,2990,2616,3566,3480
50000,2,2,2,23,0,0,-1,-1,-1,-1,35131,6559,836,836,836,3300,5582,836,836,836,3300,1476
80000,2,2,1,45,3,2,2,0,0,0,34282,35006,34144,34820,35553,36258,1567,0,1243,1291,1297,1500
20000,2,2,1,50,1,-1,-1,-1,-1,0,-5,4995,2197,3047,4262,7163,5000,2200,6050,5000,3000,2000
200000,1,2,1,53,1,-1,-1,-2,-2,-1,0,2920,0,0,0,6753,2920,0,0,0,6753,0
70000,2,1,2,34,2,2,2,2,2,2,43357,44347,43357,46626,47562,48651,2000,0,4000,2000,2000,2000
90000,1,1,2,25,0,0,0,0,0,0,14028,16178,16640,18850,22146,22753,2487,1024,2492,3732,1013,838
10000,1,2,2,41,0,1,2,1,0,0,7057,10253,9942,9366,9512,9287,3465,0,70,361,362,623
20000,1,3,2,46,0,0,0,0,0,0,9784,11195,12542,13619,14415,15281,1885,1838,1300,1000,1074,183
310000,2,2,1,48,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
50000,1,3,3,55,2,0,0,0,0,0,47067,48410,49218,18937,19183,19761,2400,2200,824,700,900,852
50000,2,1,1,30,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
80000,1,1,2,34,2,2,2,2,2,2,61231,62423,63827,64682,65614,67007,2800,3000,2500,2600,2600,2600
360000,1,2,1,35,-2,-2,-2,-2,-2,-2,-9,-9,-9,-9,1943,2500,0,0,0,1952,2500,0
430000,1,2,1,48,0,0,0,0,0,0,32263,32802,25645,25045,25568,26144,1794,2399,884,914,987,869
20000,1,3,2,26,3,2,2,2,2,-1,150,150,150,150,150,1150,0,0,0,0,1150,0
50000,2,3,1,26,1,2,0,0,0,0,48421,42779,34992,25916,27207,26192,0,1424,1500,1677,1500,1500
30000,1,2,1,47,1,1,1,1,1,1,18918,19882,20843,21494,21266,22318,1584,1584,1294,420,1464,1420
30000,1,2,2,23,2,2,2,3,3,3,1050,1050,1050,1050,1050,1050,0,0,0,0,0,0
340000,1,1,2,29,-1,0,0,0,0,0,44855,331641,331334,286660,263505,268256,300039,13214,12005,13005,10011,12005
180000,1,2,1,46,0,0,0,0,0,0,60005,41223,49108,50016,45956,52926,3000,10000,3000,5000,15000,0
120000,2,2,2,30,0,0,0,0,0,0,110612,114323,116835,118053,119047,119641,5555,5847,5800,4445,4700,4500
160000,1,2,1,52,-1,-1,2,-1,2,-1,390,780,390,1080,540,390,780,0,1080,0,390,390
80000,1,2,1,39,0,0,0,0,0,0,89050,90845,80574,80293,60237,42091,3928,2545,2753,2319,1780,1196
30000,1,2,1,25,2,2,2,2,0,0,18818,19601,19992,19383,19798,20539,1376,1000,0,776,1121,961
260000,1,1,2,29,1,2,-1,-1,-1,-2,56536,23827,29423,37900,-3400,-4000,778,29423,10000,0,0,24450
400000,2,1,1,37,0,0,0,0,0,0,229714,222726,162828,131433,126929,122492,11477,8000,4553,3600,3546,3864
280000,2,2,1,48,2,-1,0,0,0,0,9511,35852,36875,75016,38304,27383,35852,1467,1200,1792,15137,0
240000,2,1,1,34,0,-1,-1,-1,-1,-1,1480,1473,1473,1473,1473,1464,1473,1473,1473,1473,1464,435
30000,2,2,1,27,1,2,2,2,2,2,11046,12130,12851,12347,13234,12880,1569,1211,0,1091,0,1826
96125,1,2,2,24,0,0,0,0,0,0,93701,93107,95029,92954,22264,2125,4081,6356,3062,2534,1837,7173
150000,2,2,2,28,0,0,0,0,0,0,85118,88844,92345,82866,76412,80259,5000,5000,5000,5000,5000,5000
30000,1,2,1,25,1,2,0,0,2,2,15795,15457,17158,18346,18857,19011,208,2000,1513,973,608,208
180000,2,3,1,47,-1,-1,-1,-2,-2,-2,3735,3404,7141,1304,1534,2395,3404,7141,1304,1534,2395,6090
150000,1,2,2,35,0,0,0,-1,-1,-1,4301,8246,12865,817,1095,1393,4000,5064,821,1100,1393,3796
40000,2,2,2,25,0,0,0,0,0,0,26133,26896,27961,28995,29612,30434,1500,1500,1500,1100,1300,1200
380000,2,1,2,32,-1,0,0,0,0,0,91806,100291,108245,109006,117195,121246,10000,10000,10000,10001,6000,38000
230000,2,1,2,29,-1,-1,-1,-1,-1,-1,451,103,776,122,66,13049,0,930,174,0,13176,1184
360000,2,1,2,29,0,0,-2,-2,-2,-1,3280,0,0,0,0,2650,0,0,0,0,2650,0
57188,2,1,1,27,0,0,0,0,-1,-1,48514,3455,2468,1715,2039,2413,3455,753,718,2039,2413,3661
50000,1,3,1,51,0,0,0,0,0,0,42257,44243,64104,33406,34104,34869,3000,2500,1985,1163,1256,1316
411216,1,2,2,27,-1,-1,-1,0,0,0,1445,-2731,109044,120712,119897,130182,2343,113517,13423,6756,28725,28729
20000,1,2,1,30,0,1,1,1,1,1,6092,6571,7736,8494,9038,8936,733,1434,1042,790,142,376
170000,1,2,2,31,0,-1,0,0,0,0,172012,167929,116189,192082,120077,92593,168019,5000,6000,7125,5000,4500
55722,1,2,1,28,1,1,1,1,1,1,53824,52956,53348,52746,54316,9478,2631,1800,1283,3741,0,2071
320000,2,1,2,28,-2,-2,-2,-2,-2,-2,4392,11684,1127,1943,13312,-5,11700,1135,1952,13375,5,0
180000,2,1,1,34,2,2,2,2,0,0,12145,14886,14605,15798,16082,17531,3114,256,1590,768,2000,975
390000,1,2,2,28,0,0,0,0,-1,0,198132,192975,68855,-1391,249742,253914,9124,3181,895,253009,10009,9509
190000,2,2,2,40,-1,-1,-1,-2,-2,-2,18255,18779,0,0,0,0,19241,0,0,0,0,0
50000,2,3,1,36,2,2,2,2,0,0,45557,46732,46589,30949,29857,30322,2200,1100,0,1224,1105,1400
30000,2,2,1,50,2,2,2,2,2,2,17628,18700,19517,19752,20219,19757,1659,1415,851,1088,0,1614
80000,2,1,1,42,2,2,2,2,2,2,18378,19377,20471,20638,21003,20529,1600,1700,800,1000,0,2000
30000,1,2,1,39,0,0,0,0,0,0,29674,30352,28569,27857,26323,29231,1971,1536,2820,2715,8543,1940
200000,1,4,2,28,-1,-1,-1,-1,-1,0,1707,1106,2628,7502,38584,16990,1109,2807,26316,50108,85,1746
50000,2,3,1,44,0,0,0,0,0,0,45858,46315,47435,48290,49257,49345,2000,1865,1720,1687,1732,2007
400000,1,1,2,36,-1,-1,-1,-1,-1,-2,6233,11152,-1,376,0,0,11219,0,377,0,0,1759
30000,2,2,1,23,2,2,2,2,2,2,26795,29654,28879,30892,30500,0,3300,0,2500,0,0,0
130442,2,1,1,32,1,0,0,0,0,1,1968,6011,8608,10076,10434,2788,5089,7063,3221,2000,0,101279
74155,2,1,1,25,1,2,0,0,0,0,71491,69743,74859,71753,47606,43729,0,7935,1285,2324,1581,1599
150000,1,2,2,38,-2,-2,-2,-2,-2,-2,6682,2659,2178,1536,626,621,2669,2184,1542,626,621,1591
240000,1,2,2,37,2,2,2,0,0,2,45070,46111,45268,46295,48903,49763,1900,0,1900,3500,1600,0
50000,2,2,2,25,0,0,0,0,0,0,48251,46677,47373,40794,39983,39938,1288,2515,884,1453,2254,1171
30000,1,2,2,50,1,2,2,2,2,2,23661,22989,27763,27023,27532,28715,0,5486,0,1256,1780,545
50000,1,3,2,39,0,0,0,0,0,0,39753,40701,41342,41424,41182,41187,2000,2000,2000,1600,2000,2000
260000,1,2,1,46,0,0,0,0,0,0,29562,22429,11333,11651,12651,9247,1500,1000,1000,1000,205,1988
360000,2,1,2,32,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
70000,1,1,1,36,2,2,2,2,2,2,44157,45245,46043,45155,47803,48758,2091,1833,152,3556,1891,2000
330000,2,1,2,39,-1,-1,-1,-2,-1,-1,1972,1586,0,0,1588,0,1586,0,0,1588,0,0
50000,2,2,2,25,0,0,0,0,-2,-2,18734,19340,10000,0,0,0,1340,1000,0,0,0,0
119218,2,2,1,29,2,0,0,0,2,2,87090,89241,90909,95411,94056,99392,4453,4046,6935,289,7083,3723
400000,1,1,1,46,0,0,0,0,0,0,31864,34538,31648,127340,129411,128796,4237,4000,100000,5000,4183,3613
20000,1,2,1,38,0,0,0,0,0,0,19441,19882,16345,16419,10347,10678,1530,1215,1067,590,623,206
280000,1,1,1,46,1,-2,-1,-1,-1,-1,0,0,26330,6880,797,4898,0,26330,6880,797,4898,3680
290000,2,1,2,31,0,0,0,0,0,0,82939,82814,71541,59493,67821,71546,5017,4033,2828,10000,5000,3000
280000,1,2,2,30,2,2,2,2,2,0,110550,113877,115223,116930,112607,95949,6600,4700,5100,0,4200,3000
260000,2,1,2,27,-1,-1,-1,-1,0,-1,399,399,399,798,399,399,399,399,798,0,399,399
340000,1,2,1,38,0,0,-1,-1,-1,0,8347,5190,612,1429,19513,19650,2000,612,1429,19513,3000,3000
200000,2,1,1,46,-1,-1,-1,-1,-1,-1,10687,18021,3275,5430,6683,7790,18031,3275,5430,6871,7790,8901
60000,2,1,1,32,1,2,2,2,0,0,48305,49104,49804,48389,49427,51925,1869,1810,692,1869,3371,796
100000,2,2,1,34,0,0,0,0,0,0,102724,100186,102604,101856,101105,101071,4600,5000,4000,4000,4200,3800
70000,1,3,2,39,0,0,0,0,0,0,18219,19606,20980,22320,22650,23136,2000,2000,2000,1000,1000,2100
150000,1,1,2,39,-2,-1,-1,-1,-2,-2,8766,5890,1000,0,0,0,5950,1010,0,0,0,0
140000,1,1,1,40,1,2,2,0,0,0,141725,141839,138897,134243,135716,136390,3931,936,4981,5439,5191,5091
124589,2,1,2,35,0,0,0,2,0,0,74237,75860,80657,78939,80555,82217,3106,6378,1468,3174,3051,4874
40000,2,2,1,37,0,1,0,0,0,0,38930,38207,38574,38731,36680,37734,447,1582,1888,1448,1867,2730
10000,2,2,2,22,1,0,0,0,0,0,7395,8391,9358,9472,9745,9831,1272,1201,313,398,272,145
200000,1,1,1,42,-2,-2,-2,-2,-2,-2,-6028,10177,10229,7899,4553,4252,20405,10426,8008,4575,4273,9652
20000,1,2,2,34,0,0,0,0,0,0,18351,17706,18831,18334,17280,15582,1304,1429,1608,346,312,318
400000,2,1,2,26,-1,-1,-1,-1,-1,-1,1140,937,1663,5019,9539,1697,940,1667,5039,9579,1703,12856
150000,2,1,1,35,0,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
290000,2,1,2,25,-1,-1,-1,0,0,0,11102,9327,22149,23737,13449,17963,9358,22149,20000,3449,7000,11041
80000,1,1,2,28,-1,-1,0,0,0,0,198,734,1580,2338,3140,3907,734,1044,1000,2000,1500,800
90000,2,2,1,27,1,1,1,1,1,1,84654,86135,85711,83238,84438,85947,4635,1458,1404,3365,2993,3500
50000,2,2,2,23,0,0,0,0,0,0,15167,16393,14195,14859,9446,7246,1523,1353,1017,1000,1000,0
490000,1,1,1,29,-1,-1,-1,-1,0,-1,115,109,1375,230,115,113,109,1381,230,0,113,0
20000,2,2,2,26,0,0,0,0,0,0,16932,17938,18798,19347,8007,4890,1596,1456,1005,160,98,0
30000,2,2,1,37,0,0,0,0,0,0,30523,30236,29944,27729,27322,27832,1813,1699,2366,770,5119,962
390000,2,1,2,42,0,0,0,0,0,2,98262,94122,89672,83663,84449,75445,5003,5000,3200,9000,0,5000
400000,2,2,2,35,-1,2,-1,-1,-1,2,1908,952,333,4928,8235,3317,0,333,4928,8235,0,1708
219123,1,2,1,50,2,0,0,0,0,0,218324,220462,194768,121233,122438,123485,8211,6161,5903,4591,5429,3166
416640,2,2,1,41,0,0,0,0,0,0,367436,380989,367891,363629,359699,352224,27354,15165,13474,13121,12061,17205
130000,2,2,2,24,1,-2,-1,-1,-1,-1,-10,-10,3362,-3,998,937,0,3372,0,1001,939,1013
528500,1,2,1,34,0,0,0,0,0,0,476033,461226,386104,146990,146876,156863,20307,17196,19986,22493,20061,53339
200000,1,2,2,33,-1,-1,-1,-1,-1,-1,18044,390,20718,390,390,390,390,20718,390,390,390,540
140000,2,2,1,28,0,0,0,0,0,0,131292,134057,135820,84829,86753,88808,7000,5820,3829,3753,3808,4744
200000,2,2,1,36,-1,-1,-1,-1,-1,-1,1070,4078,1099,1099,1099,1099,4107,1099,1099,1099,1099,1099
500000,2,1,2,29,0,0,0,0,0,0,33252,39078,33086,18304,16604,9505,10000,2014,3030,8006,1000,1000
50000,1,1,1,38,1,2,2,0,1,0,4463,4856,3971,1730,941,2106,1189,0,361,0,1900,711
290000,2,2,0,49,0,0,0,0,0,0,52547,53829,53841,54486,55198,55878,2542,1926,1931,1989,2002,2028
148617,1,2,1,50,2,2,2,1,1,-1,142277,151345,148673,60415,144522,147398,12716,1986,939,90697,4428,3939
120000,1,2,1,33,1,2,2,2,2,2,62450,63810,63591,66068,67584,69042,2944,1408,4116,2720,2720,1675
10000,1,2,2,22,0,0,2,1,1,0,6757,8938,8650,10194,9784,9754,2465,0,1718,91,479,538
90000,1,1,1,29,2,0,0,0,0,2,27228,28875,29622,30528,33059,32382,2323,1523,1628,3099,0,2142
240000,2,2,1,31,-1,-1,-1,0,-1,0,2851,1702,2357,1352,2642,2408,1705,2358,1146,2643,1781,1223
146272,2,1,2,31,2,2,2,0,0,2,122259,124746,124967,126158,131914,134647,5925,3745,4749,7973,5062,5000
50000,1,2,1,51,0,0,0,0,0,0,3347,3899,4503,5347,6375,7077,1000,1066,1300,1500,1200,134
20000,1,2,2,24,0,0,2,0,0,0,15886,16337,16470,10195,11195,11995,2500,800,1500,1000,800,6720
30000,2,2,1,55,2,2,2,2,2,2,17644,18564,17970,20610,21510,21175,1500,0,2963,1389,147,1759
338449,2,2,1,32,0,0,0,0,0,0,22015,31090,31854,33294,34999,42366,9994,1844,2617,2844,8074,16144
320000,2,2,1,29,0,0,0,0,0,0,145907,150336,110569,106095,92573,89650,30236,5004,4086,5033,5020,3006
320000,2,2,2,27,0,0,0,0,0,0,228129,324028,295760,151783,125860,137856,100741,15993,57149,5136,40275,10013
60000,1,1,1,33,-1,-1,-1,-1,-1,-1,8308,7565,8373,7565,7565,7565,7565,8373,7565,7565,7565,7565
120000,2,1,2,32,0,0,0,0,0,0,81878,83429,77262,78783,75252,77090,3014,5000,5000,2726,4000,3000
272800,1,2,1,44,2,0,0,0,0,0,187015,179956,183798,189762,189634,191929,5759,9024,9459,6784,5399,9240
230000,2,3,2,30,-2,-2,-2,-1,2,0,122344,115723,44178,4221,4009,8990,5492,2600,7797,0,5180,4606
70000,1,2,1,34,0,0,0,0,0,0,70590,70883,70514,70626,68536,70067,4078,3999,2891,2831,6126,5373
200000,2,2,1,59,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
50000,2,2,2,27,0,0,0,0,0,0,20762,22382,21343,14850,12315,10391,2000,1622,2013,500,500,500
210000,2,1,2,37,-1,-1,-1,-1,0,0,430,1570,17036,73158,46823,1427,1570,17036,73158,936,29,630
50000,2,2,1,32,-1,-1,-1,-1,-1,-1,316,282,316,316,316,316,282,350,316,316,316,316
100000,1,2,1,24,0,1,0,0,0,1,7105,6859,8080,9273,10204,9915,13,1495,1495,1090,17,2991
315220,1,1,2,26,2,0,0,0,0,2,257962,263564,265336,270463,284694,289842,11238,7610,9905,18815,10761,2585
30000,2,2,1,32,1,4,3,2,1,1,28645,27912,27638,26898,27454,28127,0,458,0,1154,1208,1221
240000,1,1,1,40,1,0,0,0,-1,-1,112304,110167,46785,3227,1753,2020,3653,4676,3240,1755,2022,10577
10000,1,2,2,23,0,0,2,0,0,0,2427,6109,2736,3654,3729,9446,3775,0,1000,75,994,0
30000,1,2,1,39,0,0,0,0,0,0,20893,22206,19273,16469,14670,11214,2007,2000,2000,417,1500,1500
120000,2,3,1,30,-2,-2,-2,-2,-2,-2,757,757,1549,757,757,1328,757,1549,757,757,1328,757
200000,1,2,1,39,-1,-1,-1,-1,-1,-1,326,326,326,326,326,326,326,326,326,326,326,326
360000,2,2,1,44,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
80000,1,1,1,26,0,0,1,1,0,0,48564,52104,52706,51689,51150,51004,4336,2000,282,1826,1937,1894
30000,1,1,1,38,0,0,0,0,0,0,27677,26979,28165,26995,27281,28681,1769,1880,1296,1056,1911,1644
150000,2,1,1,36,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
390000,1,2,2,29,0,0,0,0,0,0,160537,186227,189792,109806,69845,48101,30000,9000,5000,2815,2111,3000
